193,2,0,8
193,5,0,8
194,1,0,7
194,2,0,5
194,5,0,8
195,1,0,7
195,2,0,8
195,5,0,8
196,1,0,8
196,2,0,5
196,5,0,8
197,1,0,8
197,2,0,5
197,5,0,8
198,1,0,8
198,2,0,5
198,5,0,9
199,1,0,7
199,2,0,5
199,5,0,8
200,1,0,8
200,2,0,5
200,5,0,8
201,1,0,8
201,2,0,5
201,5,0,8
202,1,0,8
202,2,0,5
202,5,0,8
203,1,0,8
203,2,0,5
203,5,0,8
204,1,0,8
204,2,0,5
204,5,0,8
205,1,0,8
205,2,0,5
205,5,0,8
206,1,0,8
206,2,0,5
206,5,0,8
207,1,0,8
207,2,0,5
207,5,0,8
208,1,0,8
208,2,0,5
208,5,0,8
209,1,0,8
209,2,0,5
209,5,0,8
210,1,0,8
210,2,0,5
210,5,0,8
211,1,0,8
211,2,0,5
211,5,0,8
212,1,0,8
212,2,0,5
212,5,0,8
213,1,0,8
213,2,0,5
213,5,0,8
214,1,0,8
214,2,0,5
214,5,0,9
215,1,0,8
215,2,0,5
215,5,0,9
216,1,0,7
216,2,0,5
216,5,0,9
217,1,0,8
217,2,0,5
217,5,0,9
218,1,0,8
218,2,0,5
218,5,0,9
219,1,0,8
219,2,0,5
219,5,0,9
220,1,0,8
220,2,0,5
220,5,0,9
221,1,0,8
221,2,0,5
221,5,0,8
222,1,0,8
222,2,0,5
222,5,0,9
223,1,0,8
223,2,0,5
223,5,0,9
224,1,0,8
224,2,0,5
224,5,0,9
225,1,0,8
225,2,0,5
225,5,0,9
226,1,0,8
226,2,0,5
226,5,0,8
227,1,0,8
227,2,0,5
227,5,0,9
228,1,0,8
228,2,0,5
228,5,0,9
229,1,0,8
229,2,0,5
229,5,0,9
230,1,0,8
230,2,0,5
230,5,0,8
231,1,0,8
231,2,0,5
231,5,0,9
232,1,0,8
232,2,0,5
232,5,0,8
233,1,0,8
233,2,0,5
233,5,0,8
233,6,0,8
234,1,0,8
234,2,0,5
234,5,0,9
234,6,0,8
235,1,0,8
235,2,0,5
235,5,0,9
235,6,0,8
236,1,0,8
236,2,0,5
236,5,0,9
236,6,0,8
237,1,0,8
237,2,0,5
237,5,0,9
237,6,0,8
238,1,0,8
238,2,0,5
238,5,0,8
238,6,0,8
239,1,0,8
239,2,0,5
239,5,0,9
239,6,0,8
240,1,0,8
240,2,0,5
240,5,0,7
240,6,0,8
241,1,0,8
241,2,0,5
241,5,0,8
241,6,0,8
242,1,0,8
242,2,0,5
242,5,0,8
242,6,0,8
243,1,0,8
243,2,0,5
243,5,0,8
243,6,0,8
244,1,0,8
244,2,0,5
244,5,0,8
244,6,0,8
245,1,0,8
245,2,0,5
245,5,0,8
245,6,0,8
246,1,0,8
246,2,0,5
246,5,0,8
246,6,0,8
247,1,0,8
247,2,0,5
247,5,0,7
247,6,0,8
248,1,0,8
248,2,0,5
248,5,0,7
248,6,0,8
249,1,0,8
249,2,0,5
249,5,0,7
249,6,0,8
250,1,0,8
250,2,0,5
250,5,0,8
250,6,0,8
251,1,0,8
251,2,0,5
251,5,0,8
251,6,0,8
252,1,0,8
252,2,0,5
252,5,0,8
252,6,0,8
253,1,0,8
253,2,0,5
253,5,0,8
253,6,0,8
254,1,0,8
254,2,0,5
254,5,0,8
254,6,0,8
255,1,0,8
255,2,0,5
255,5,0,7
255,6,0,8
256,1,0,8
256,2,0,5
256,5,0,7
256,6,0,8
257,1,0,8
257,2,0,5
257,5,0,7
257,6,0,8
257,7,0,6
258,1,0,8
258,2,0,5
258,5,0,7
258,6,0,8
258,7,0,6
259,1,0,8
259,2,0,8
259,5,0,7
259,6,0,8
259,7,0,6
260,1,0,8
260,2,0,8
260,5,0,7
260,6,0,8
260,7,0,6
261,1,0,8
261,2,0,8
261,5,0,7
261,6,0,8
261,7,0,6
262,1,0,8
262,2,0,5
262,5,0,7
262,6,0,8
262,7,0,6
263,1,0,8
263,2,0,5
263,5,0,7
263,6,0,8
263,7,0,6
264,1,0,8
264,2,0,5
264,5,0,7
264,6,0,8
264,7,0,6
265,1,0,8
265,2,0,8
265,5,0,7
265,6,0,8
265,7,0,6
266,1,0,10
266,2,0,8
266,5,0,7
266,6,0,8
266,7,0,10
267,1,0,8
267,2,0,5
267,5,0,7
267,6,0,8
267,7,0,6
268,1,0,8
268,2,0,8
268,5,0,7
268,6,0,8
268,7,0,6
269,1,0,8
269,2,0,5
269,5,0,7
269,6,0,8
269,7,0,6
269,8,0,7
270,1,0,8
270,2,0,5
270,5,0,7
270,6,0,8
270,7,0,6
270,8,0,6
271,1,0,8
271,2,0,5
271,5,0,7
271,6,0,8
271,7,0,6
271,8,0,6
272,1,0,8
272,2,0,5
272,5,0,7
272,6,0,8
272,7,0,6
272,8,0,6
273,1,0,8
273,2,0,5
273,5,0,7
273,6,0,8
273,7,0,6
273,8,0,6
274,1,0,8
274,2,0,5
274,5,0,7
274,6,0,8
274,7,0,6
274,8,0,7
275,1,0,8
275,2,0,5
275,5,0,7
275,6,0,8
275,7,0,6
275,8,0,7
276,2,0,5
276,5,0,7
276,6,0,8
276,7,0,6
276,8,0,7
277,2,0,8
277,5,0,7
277,6,0,8
277,7,0,10
277,8,0,6
278,2,0,8
278,5,0,7
278,6,0,8
278,7,0,8
278,8,0,6
279,2,0,8
279,5,0,7
279,6,0,8
279,7,0,8
279,8,0,6
280,2,0,8
280,5,0,8
280,6,0,8
280,7,0,8
280,8,0,6
281,2,0,8
281,5,0,8
281,6,0,8
281,7,0,8
281,8,0,6
282,2,0,8
282,5,0,8
282,6,0,8
282,7,0,8
282,8,0,6
283,2,0,8
283,5,0,7
283,6,0,8
283,7,0,8
283,8,0,6
284,2,0,8
284,5,0,8
284,6,0,8
284,7,0,8
284,8,0,6
285,2,0,8
285,5,0,8
285,6,0,8
285,7,0,8
285,8,0,6
286,2,0,8
286,5,0,8
286,6,0,8
286,7,0,6
286,8,0,6
287,2,0,7
287,5,0,7
287,6,0,8
287,7,0,8
287,8,0,6
288,2,0,8
288,5,0,8
288,6,0,8
288,7,0,8
288,8,0,6
289,2,0,8
289,5,0,8
289,6,0,8
289,7,0,8
289,8,1,6
290,2,0,8
290,5,0,8
290,6,0,8
290,7,0,8
290,8,1,6
291,2,0,7
291,5,0,8
291,6,0,8
291,7,0,8
291,8,1,6
292,2,0,7
292,5,0,8
292,6,0,8
292,7,0,8
292,8,1,6
293,2,0,8
293,5,0,8
293,6,0,8
293,7,0,8
293,8,1,6
294,2,0,8
294,5,0,8
294,6,0,8
294,7,0,8
294,8,1,6
295,2,0,8
295,5,0,8
295,6,0,8
295,7,1,8
295,8,1,6
296,2,0,8
296,5,0,8
296,6,0,8
296,7,1,8
296,8,1,7
296,9,0,5
297,2,0,8
297,5,0,8
297,6,0,8
297,7,1,8
297,8,1,7
297,9,0,5
298,2,0,8
298,5,0,8
298,6,0,8
298,7,1,8
298,8,1,6
298,9,0,5
299,2,0,8
299,5,0,8
299,6,0,8
299,7,1,8
299,8,1,6
299,9,0,5
300,2,0,8
300,5,0,8
300,6,0,8
300,7,1,1
300,8,1,7
300,9,0,5
301,2,0,8
301,5,0,8
301,6,0,8
301,7,1,8
301,8,1,8
301,9,0,5
302,2,0,8
302,5,0,8
302,6,0,8
302,7,1,6
302,8,1,6
302,9,0,5
303,2,0,8
303,5,0,8
303,6,0,8
303,7,1,7
303,8,1,10
303,9,0,5
304,2,0,7
304,5,0,8
304,6,0,8
304,7,1,7
304,8,1,8
304,9,0,5
305,2,0,10
305,5,0,8
305,6,0,8
305,7,1,7
305,8,1,8
305,9,0,5
306,2,0,10
306,5,0,8
306,6,0,8
306,7,1,7
306,8,1,8
306,9,0,5
307,2,0,10
307,5,0,8
307,6,0,8
307,7,1,6
307,8,1,8
307,9,0,5
308,2,0,10
308,5,0,8
308,6,0,8
308,7,1,8
308,8,1,8
308,9,0,5
308,10,1,3
309,2,0,10
309,5,0,8
309,6,0,8
309,7,1,7
309,8,1,8
309,9,0,5
309,10,1,2
310,2,0,10
310,5,0,8
310,6,0,5
310,7,1,7
310,8,1,8
310,9,0,5
310,10,1,2
311,2,0,10
311,5,0,10
311,6,0,10
311,7,1,7
311,8,1,8
311,9,0,5
311,10,1,2
312,2,0,10
312,5,0,10
312,6,0,10
312,7,1,7
312,8,1,6
312,9,0,5
312,10,1,2
313,2,0,10
313,5,0,10
313,6,0,10
313,7,1,7
313,8,1,6
313,9,0,5
313,10,1,2
314,2,0,10
314,5,0,10
314,6,0,10
314,7,1,7
314,8,1,6
314,9,0,5
314,10,1,2
315,2,0,10
315,6,0,10
315,7,1,7
315,8,1,8
315,9,0,5
315,10,1,2
316,2,0,10
316,6,0,10
316,7,1,7
316,8,1,8
316,9,0,5
316,10,1,2
317,2,0,10
317,6,0,10
317,7,1,7
317,8,1,8
317,9,0,5
317,10,1,2
318,2,0,10
318,6,0,10
318,7,1,7
318,8,1,8
318,9,0,5
318,10,1,2
319,2,0,10
319,6,0,10
319,7,1,7
319,8,1,8
319,9,0,5
319,10,1,2
320,2,0,10
320,6,0,10
320,7,1,7
320,8,1,8
320,9,0,5
320,10,1,2
321,2,0,10
321,6,0,10
321,7,1,7
321,8,1,8
321,9,0,5
321,10,1,2
322,2,0,10
322,7,1,7
322,8,1,8
322,9,0,5
322,10,1,2
323,2,0,10
323,7,1,7
323,8,1,7
323,9,0,5
323,10,1,2
324,2,0,10
324,7,1,7
324,8,1,6
324,9,0,5
324,10,1,3
325,2,0,10
325,7,1,7
325,8,1,6
325,9,0,5
325,10,1,3
326,2,0,10
326,7,1,7
326,8,1,7
326,9,0,5
326,10,1,3
327,2,0,10
327,7,1,7
327,8,1,7
327,9,0,5
327,10,1,10
328,2,0,10
328,7,1,8
328,8,1,7
328,9,0,5
328,10,1,10
329,2,0,10
329,7,1,6
329,8,1,7
329,9,0,5
329,10,1,10
330,2,0,10
330,7,1,8
330,8,1,7
330,9,0,5
330,10,1,3
331,2,0,10
331,7,1,7
331,8,1,8
331,9,0,5
331,10,1,3
332,2,0,10
332,7,1,6
332,8,1,7
332,9,0,5
332,10,1,3
333,2,0,10
333,7,0,7
333,8,1,8
333,9,0,5
333,10,1,3
334,2,0,10
334,7,0,7
334,8,1,7
334,9,0,5
334,10,1,3
335,2,0,10
335,7,0,7
335,8,1,8
335,9,0,5
335,10,1,3
336,2,0,10
336,7,0,7
336,8,1,8
336,9,0,5
336,10,1,3
337,2,0,10
337,7,0,7
337,8,1,7
337,9,0,5
337,10,1,3
338,7,0,7
338,8,1,8
338,9,0,5
338,10,1,3
339,7,0,7
339,8,1,7
339,9,0,5
339,10,1,3
340,7,0,7
340,8,1,8
340,9,0,5
340,10,1,3
341,7,0,7
341,8,1,7
341,9,0,5
341,10,1,2
342,7,0,7
342,8,1,8
342,9,0,5
342,10,1,2
343,7,0,7
343,8,1,6
343,9,0,5
343,10,1,2
344,7,0,7
344,8,1,8
344,9,0,5
344,10,1,2
345,7,0,7
345,8,1,8
345,9,0,5
345,10,1,2
346,7,0,7
346,8,1,8
346,9,0,5
346,10,1,2
347,7,0,7
347,8,1,8
347,9,0,5
347,10,1,10
348,7,0,7
348,8,1,8
348,9,0,5
348,10,1,10
349,7,0,7
349,8,1,8
349,9,0,5
349,10,1,10
350,7,0,7
350,8,1,8
350,9,0,5
350,10,1,10
351,7,0,7
351,8,1,8
351,9,0,5
351,10,1,10
352,7,0,6
352,8,1,8
352,9,0,5
352,10,1,10
353,7,0,8
353,8,0,8
353,9,0,5
353,10,1,10
354,7,0,8
354,8,1,8
354,9,0,5
354,10,1,10
355,7,0,8
355,8,1,8
355,9,0,5
355,10,1,10
356,7,0,8
356,8,1,8
356,9,0,5
356,10,1,10
357,7,0,8
357,8,1,8
357,9,0,5
357,10,1,10
358,7,0,7
358,8,1,8
358,9,0,5
358,10,1,10
359,7,0,7
359,8,1,8
359,9,0,5
359,10,1,10
360,7,0,7
360,8,1,8
360,9,0,5
360,10,1,10
361,7,0,7
361,8,1,8
361,9,0,5
361,10,1,10
362,7,0,7
362,8,1,8
362,9,0,5
362,10,1,2
363,7,0,7
363,8,1,8
363,9,0,5
363,10,1,2
364,7,0,7
364,8,1,8
364,9,0,8
364,10,1,2
365,7,0,8
365,8,1,8
365,9,0,5
365,10,1,2
366,7,0,7
366,8,1,8
366,9,0,8
366,10,1,2
367,7,0,7
367,8,1,8
367,9,0,5
367,10,1,2
368,7,0,8
368,8,1,8
368,9,0,5
368,10,1,2
369,7,0,8
369,8,1,8
369,9,0,5
369,10,1,2
370,7,0,8
370,8,1,8
370,9,0,5
370,10,1,2
371,7,0,8
371,8,1,8
371,9,0,5
371,10,1,2
372,7,0,8
372,8,1,8
372,9,0,5
372,10,1,2
373,7,0,8
373,8,1,8
373,9,0,5
373,10,1,2
374,7,0,8
374,8,1,8
374,9,0,5
374,10,1,2
375,7,0,8
375,8,1,8
375,9,0,5
375,10,1,2
376,7,0,8
376,8,1,8
376,9,0,5
376,10,1,2
377,7,0,8
377,8,1,8
377,9,0,5
377,10,1,2
378,7,0,8
378,8,1,8
378,9,0,5
378,10,1,10
379,7,0,8
379,8,1,8
379,9,0,5
379,10,1,10
380,7,0,8
380,8,1,8
380,9,0,5
380,10,1,10
381,7,0,8
381,8,1,8
381,9,0,5
381,10,1,10
382,7,0,8
382,8,1,8
382,9,0,5
382,10,1,10
383,7,0,8
383,8,1,8
383,9,0,5
383,10,1,10
384,7,0,8
384,8,1,8
384,9,0,5
384,10,1,10
385,7,0,8
385,8,1,5
385,9,0,5
385,10,1,10
386,7,0,8
386,8,1,5
386,9,0,5
386,10,1,10
387,7,0,7
387,8,1,5
387,9,0,5
387,10,1,10
388,7,0,7
388,8,1,5
388,9,0,5
388,10,1,10
389,7,0,7
389,8,1,5
389,9,0,5
389,10,1,10
390,7,0,7
390,8,1,7
390,9,0,5
391,7,0,7
391,8,1,7
391,9,0,5
392,7,0,7
392,8,1,8
392,9,0,5
393,7,0,7
393,8,1,8
393,9,0,5
394,7,0,7
394,8,1,8
394,9,0,5
395,7,0,8
395,8,1,8
395,9,0,5
396,7,0,8
396,8,1,8
396,9,0,5
397,7,0,8
397,8,1,8
397,9,0,5
398,7,0,8
398,8,1,8
398,9,0,5
399,7,0,8
399,8,1,8
399,9,0,5
400,7,0,8
400,8,1,8
400,9,0,5
401,7,0,8
401,8,1,8
401,9,0,5
402,7,0,8
402,8,1,8
402,9,0,5
402,11,0,6
403,7,0,8
403,8,1,8
403,9,0,5
403,11,0,6
404,7,0,8
404,8,1,8
404,9,0,5
404,11,0,6
405,7,0,8
405,8,1,8
405,9,0,5
405,11,0,6
406,7,0,8
406,8,1,8
406,9,0,5
406,11,0,6
407,7,0,8
407,8,1,8
407,9,0,5
407,11,0,6
408,7,0,8
408,8,1,8
408,9,0,5
408,11,0,6
409,7,0,8
409,8,1,8
409,9,0,5
409,11,0,6
410,7,0,8
410,8,1,8
410,9,0,5
410,11,0,6
411,7,0,8
411,8,1,8
411,9,0,5
411,11,0,6
412,7,0,8
412,8,1,8
412,9,0,5
412,11,0,6
412,12,0,9
413,7,0,8
413,8,1,8
413,9,0,5
413,11,0,6
413,12,0,9
414,7,0,8
414,8,1,8
414,9,0,5
414,11,0,6
414,12,0,9
415,7,0,8
415,8,1,8
415,9,0,5
415,11,0,6
415,12,0,9
416,7,0,8
416,8,1,8
416,9,0,5
416,11,0,6
416,12,0,9
417,7,0,10
417,8,1,8
417,9,0,5
417,11,0,6
417,12,0,9
418,7,0,8
418,8,1,8
418,9,0,5
418,11,0,6
418,12,0,9
419,7,0,10
419,8,1,8
419,9,0,5
419,11,0,6
419,12,0,9
420,7,0,10
420,8,1,8
420,9,0,5
420,11,0,6
420,12,0,9
421,7,0,10
421,8,1,8
421,9,0,5
421,11,0,6
421,12,0,9
422,7,0,10
422,8,1,8
422,9,0,5
422,11,0,6
422,12,0,9
423,7,0,10
423,8,1,8
423,9,0,5
423,11,0,6
423,12,0,9
424,7,0,10
424,8,1,8
424,9,0,5
424,11,0,6
424,12,0,9
425,7,0,10
425,8,1,8
425,9,0,5
425,11,0,6
425,12,0,9
426,7,0,10
426,8,1,8
426,9,0,5
426,11,0,6
426,12,0,9
427,7,0,10
427,8,1,8
427,9,0,5
427,11,0,6
427,12,0,9
428,8,1,8
428,9,0,5
428,11,0,6
428,12,0,9
429,8,1,8
429,9,0,5
429,11,0,6
429,12,0,9
430,8,1,8
430,9,0,5
430,11,0,6
430,12,0,9
431,8,1,8
431,9,0,5
431,11,0,6
431,12,0,9
432,8,1,8
432,9,0,5
432,11,0,6
432,12,0,9
433,8,1,8
433,9,0,5
433,11,0,6
433,12,0,9
434,8,1,8
434,9,0,5
434,11,0,6
434,12,0,9
435,8,1,8
435,9,0,5
435,11,0,6
435,12,0,9
435,13,1,6
436,8,1,8
436,9,0,5
436,11,0,6
436,12,0,8
436,13,1,6
437,8,1,8
437,9,0,5
437,11,0,6
437,12,0,8
437,13,1,6
438,8,1,8
438,9,0,5
438,11,0,6
438,12,0,8
438,13,1,6
439,8,1,8
439,9,0,5
439,11,0,6
439,12,0,8
439,13,1,6
440,8,1,8
440,9,0,5
440,11,0,6
440,12,0,8
440,13,1,6
441,8,1,8
441,9,0,5
441,11,0,6
441,12,0,8
441,13,1,6
442,8,1,8
442,9,0,5
442,11,0,6
442,12,0,8
442,13,1,6
443,8,1,8
443,9,0,5
443,11,0,6
443,12,0,8
443,13,1,6
444,8,1,8
444,9,0,5
444,11,0,6
444,12,0,9
444,13,1,6
445,8,1,8
445,9,0,5
445,11,0,6
445,12,0,8
445,13,1,6
446,8,1,8
446,9,0,5
446,11,0,6
446,12,0,9
446,13,1,6
447,8,1,8
447,9,0,5
447,11,0,6
447,12,0,9
447,13,1,6
448,8,1,8
448,9,0,5
448,11,0,6
448,12,0,9
448,13,1,6
449,8,1,8
449,9,0,5
449,11,0,6
449,12,0,9
449,13,1,6
450,8,0,8
450,9,0,5
450,11,0,6
450,12,0,9
450,13,1,6
451,8,1,8
451,9,0,5
451,11,0,6
451,12,0,9
451,13,1,6
452,8,1,8
452,9,0,5
452,11,0,6
452,12,0,8
452,13,1,1
453,8,1,8
453,9,0,5
453,11,0,6
453,12,0,9
453,13,1,1
454,8,1,8
454,9,0,5
454,11,0,6
454,12,0,9
454,13,1,1
455,8,1,8
455,9,0,5
455,11,0,6
455,12,0,8
455,13,1,7
456,8,1,8
456,9,0,5
456,11,0,6
456,12,0,8
456,13,0,1
457,8,1,8
457,9,0,5
457,11,0,6
457,12,0,9
457,13,1,1
458,8,1,8
458,9,0,5
458,11,0,6
458,12,0,9
458,13,0,1
459,8,1,8
459,9,0,5
459,11,0,6
459,12,0,8
459,13,1,1
460,8,1,8
460,9,0,5
460,11,0,6
460,12,0,8
460,13,0,1
461,8,1,8
461,9,0,5
461,11,0,6
461,12,0,9
461,13,1,1
462,8,1,8
462,9,0,5
462,11,0,6
462,12,0,8
462,13,0,1
463,8,1,8
463,9,0,5
463,11,0,6
463,12,0,9
463,13,1,1
464,8,1,8
464,9,0,5
464,11,0,6
464,12,0,9
464,13,1,1
465,8,1,8
465,9,0,5
465,11,0,6
465,12,0,9
465,13,1,1
466,8,1,8
466,9,0,8
466,11,0,6
466,12,0,9
466,13,0,1
467,8,1,8
467,9,0,8
467,11,0,6
467,12,0,9
467,13,1,1
468,8,1,8
468,9,0,8
468,11,0,6
468,12,0,9
468,13,0,1
469,8,1,8
469,9,0,8
469,11,0,6
469,12,0,9
469,13,1,1
470,8,1,8
470,9,0,8
470,11,0,6
470,12,0,9
470,13,0,1
471,8,1,8
471,9,0,8
471,11,0,6
471,12,0,9
471,13,1,6
472,8,1,6
472,9,0,8
472,11,0,6
472,12,0,9
472,13,1,6
473,8,1,5
473,9,0,8
473,11,0,6
473,12,0,9
473,13,1,6
474,8,1,6
474,9,0,8
474,11,0,6
474,12,0,9
474,13,0,6
475,8,1,6
475,9,0,8
475,11,0,6
475,12,0,9
475,13,1,6
476,8,1,5
476,9,0,8
476,11,0,6
476,12,0,9
476,13,0,1
477,8,1,6
477,9,0,8
477,11,0,6
477,12,0,9
477,13,1,1
478,8,1,6
478,9,0,8
478,11,0,6
478,12,0,9
478,13,1,1
479,8,1,6
479,9,0,8
479,11,0,6
479,12,0,9
479,13,1,1
480,8,1,6
480,9,0,8
480,11,0,6
480,12,0,9
480,13,0,1
481,8,1,6
481,9,0,8
481,11,0,6
481,12,0,9
481,13,0,1
482,8,1,6
482,9,0,8
482,11,0,6
482,12,0,9
482,13,0,7
483,8,1,6
483,9,0,8
483,11,0,6
483,12,0,9
483,13,1,6
484,8,1,6
484,9,0,8
484,11,0,6
484,12,0,9
484,13,1,6
485,8,1,6
485,9,0,8
485,11,0,6
485,12,0,9
485,13,1,6
486,8,1,6
486,9,0,8
486,11,0,6
486,12,0,9
486,13,1,6
487,8,1,6
487,9,0,8
487,11,0,6
487,12,0,9
487,13,1,6
488,8,1,6
488,9,0,8
488,11,0,6
488,12,0,9
488,13,1,6
488,14,0,8
489,8,1,6
489,9,0,8
489,11,0,6
489,12,0,9
489,13,1,6
489,14,0,8
490,8,1,6
490,9,0,8
490,11,0,6
490,12,0,9
490,13,1,6
490,14,0,8
491,8,1,6
491,9,0,8
491,11,0,6
491,12,0,9
491,13,1,6
491,14,0,8
492,8,1,6
492,9,0,8
492,11,0,6
492,12,0,9
492,13,1,6
492,14,0,8
493,8,1,6
493,9,0,8
493,11,0,6
493,12,0,9
493,13,0,6
493,14,0,8
494,8,1,6
494,9,0,8
494,11,0,6
494,12,0,9
494,13,1,6
494,14,0,8
495,8,1,6
495,9,0,8
495,11,0,6
495,12,0,9
495,13,0,6
495,14,0,8
496,8,1,6
496,9,0,8
496,11,0,6
496,12,0,9
496,13,1,6
496,14,0,8
497,8,1,7
497,9,0,8
497,11,0,6
497,12,0,8
497,13,1,6
497,14,0,8
498,8,1,6
498,9,0,8
498,11,0,6
